time,latitude(degrees),longitudes(degrees),altitude(meters),n_sats,flags
19691231_190456,37.4293515903,-122.1722641531,70.4745006099, 9, 0
19691231_190456,37.4293515903,-122.1722641531,70.4745006099, 9, 0
19691231_190456,37.4293515903,-122.1722641531,70.4745006099, 9, 0
19691231_190456,37.4293515903,-122.1722641531,70.4745006099, 9, 0
19691231_190456,37.4293485891,-122.1722541496,69.7903344088, 9, 1
19691231_190456,37.4293485891,-122.1722541496,69.7903344088, 9, 1
19691231_190456,37.4293485891,-122.1722541496,69.7903344088, 9, 1
19691231_190456,37.4293510563,-122.1722454391,68.5411325748, 9, 0
19691231_190456,37.4293510563,-122.1722454391,68.5411325748, 9, 0
19691231_190456,37.4293510563,-122.1722454391,68.5411325748, 9, 0
19691231_190456,37.4293510563,-122.1722454391,68.5411325748, 9, 0
19691231_190456,37.4293540870,-122.1722483046,69.7923107910, 9, 1
19691231_190456,37.4293540870,-122.1722483046,69.7923107910, 9, 1
19691231_190456,37.4293540870,-122.1722483046,69.7923107910, 9, 1
19691231_190457,37.4293540870,-122.1722483046,69.7923107910, 9, 1
19691231_190457,37.4293723529,-122.1722289248,71.4832844307, 9, 0
19691231_190457,37.4293723529,-122.1722289248,71.4832844307, 9, 0
19691231_190457,37.4293723529,-122.1722289248,71.4832844307, 9, 0
19691231_190457,37.4293723529,-122.1722289248,71.4832844307, 9, 0
19691231_190457,37.4293596220,-122.1722425149,69.7943005146, 9, 1
19691231_190457,37.4293596220,-122.1722425149,69.7943005146, 9, 1
19691231_190457,37.4293596220,-122.1722425149,69.7943005146, 9, 1
19691231_190457,37.4293788027,-122.1722425695,69.8655945978, 9, 0
19691231_190457,37.4293788027,-122.1722425695,69.8655945978, 9, 0
19691231_190457,37.4293788027,-122.1722425695,69.8655945978, 9, 0
19691231_190457,37.4293788027,-122.1722425695,69.8655945978, 9, 0
19691231_190457,37.4293651937,-122.1722367808,69.7963034515, 9, 1
19691231_190457,37.4293651937,-122.1722367808,69.7963034515, 9, 1
19691231_190457,37.4293651937,-122.1722367808,69.7963034515, 9, 1
19691231_190457,37.4293651937,-122.1722367808,69.7963034515, 9, 1
19691231_190457,37.4293538925,-122.1722140059,68.2833388581, 9, 0
19691231_190457,37.4293538925,-122.1722140059,68.2833388581, 9, 0
19691231_190457,37.4293538925,-122.1722140059,68.2833388581, 9, 0
19691231_190457,37.4293538925,-122.1722140059,68.2833388581, 9, 0
19691231_190457,37.4293708018,-122.1722311029,69.7983194751, 9, 1
19691231_190457,37.4293708018,-122.1722311029,69.7983194751, 9, 1
19691231_190457,37.4293708018,-122.1722311029,69.7983194751, 9, 1
19691231_190457,37.4293743464,-122.1722277078,71.3491657314, 9, 0
19691231_190457,37.4293743464,-122.1722277078,71.3491657314, 9, 0
19691231_190457,37.4293743464,-122.1722277078,71.3491657314, 9, 0
19691231_190457,37.4293743464,-122.1722277078,71.3491657314, 9, 0
19691231_190457,37.4293764460,-122.1722254814,69.8003484560, 9, 1
19691231_190457,37.4293764460,-122.1722254814,69.8003484560, 9, 1
19691231_190457,37.4293764460,-122.1722254814,69.8003484560, 9, 1
19691231_190457,37.4293744450,-122.1722198187,71.9565841736, 9, 0
19691231_190457,37.4293744450,-122.1722198187,71.9565841736, 9, 0
19691231_190457,37.4293744450,-122.1722198187,71.9565841736, 9, 0
19691231_190457,37.4293744450,-122.1722198187,71.9565841736, 9, 0
19691231_190457,37.4293821258,-122.1722199167,69.8023902646, 9, 1
19691231_190457,37.4293821258,-122.1722199167,69.8023902646, 9, 1
19691231_190458,37.4293821258,-122.1722199167,69.8023902646, 9, 1
19691231_190458,37.4293897042,-122.1721973118,70.3134767479, 9, 0
19691231_190458,37.4293897042,-122.1721973118,70.3134767479, 9, 0
19691231_190458,37.4293897042,-122.1721973118,70.3134767479, 9, 0
19691231_190458,37.4293897042,-122.1721973118,70.3134767479, 9, 0
19691231_190458,37.4293878410,-122.1722144091,69.8044447706, 9, 1
19691231_190458,37.4293878410,-122.1722144091,69.8044447706, 9, 1
19691231_190458,37.4293878410,-122.1722144091,69.8044447706, 9, 1
19691231_190458,37.4293878410,-122.1722144091,69.8044447706, 9, 1
19691231_190458,37.4293989669,-122.1722264871,68.3629586946, 9, 0
19691231_190458,37.4293989669,-122.1722264871,68.3629586946, 9, 0
19691231_190458,37.4293989669,-122.1722264871,68.3629586946, 9, 0
19691231_190458,37.4293989669,-122.1722264871,68.3629586946, 9, 0
19691231_190458,37.4293989669,-122.1722264871,68.3629586946, 9, 0
19691231_190458,37.4293935911,-122.1722089591,69.8065118401, 9, 1
19691231_190458,37.4293935911,-122.1722089591,69.8065118401, 9, 1
19691231_190458,37.4293935911,-122.1722089591,69.8065118401, 9, 1
19691231_190458,37.4293935911,-122.1722089591,69.8065118401, 9, 1
19691231_190458,37.4294185259,-122.1721892187,71.1361017969, 9, 0
19691231_190458,37.4294185259,-122.1721892187,71.1361017969, 9, 0
19691231_190458,37.4294185259,-122.1721892187,71.1361017969, 9, 0
19691231_190458,37.4294185259,-122.1721892187,71.1361017969, 9, 0
19691231_190458,37.4293993758,-122.1722035669,69.8085913435, 9, 1
19691231_190458,37.4293993758,-122.1722035669,69.8085913435, 9, 1
19691231_190458,37.4293993758,-122.1722035669,69.8085913435, 9, 1
19691231_190458,37.4294328027,-122.1722068631,68.1983392904, 9, 0
19691231_190458,37.4294328027,-122.1722068631,68.1983392904, 9, 0
19691231_190458,37.4294328027,-122.1722068631,68.1983392904, 9, 0
19691231_190458,37.4294328027,-122.1722068631,68.1983392904, 9, 0
19691231_190458,37.4294051947,-122.1721982329,69.8106831469, 9, 1
19691231_190458,37.4294051947,-122.1721982329,69.8106831469, 9, 1
19691231_190458,37.4294051947,-122.1721982329,69.8106831469, 9, 1
19691231_190458,37.4293852421,-122.1721970420,69.0559725695, 9, 0
19691231_190458,37.4293852421,-122.1721970420,69.0559725695, 9, 0
19691231_190458,37.4293852421,-122.1721970420,69.0559725695, 9, 0
19691231_190458,37.4293852421,-122.1721970420,69.0559725695, 9, 0
19691231_190458,37.4294110475,-122.1721929575,69.8127871148, 9, 1
19691231_190458,37.4294110475,-122.1721929575,69.8127871148, 9, 1
19691231_190459,37.4294110475,-122.1721929575,69.8127871148, 9, 1
19691231_190459,37.4293993304,-122.1721934392,67.3929968907, 9, 0
19691231_190459,37.4293993304,-122.1721934392,67.3929968907, 9, 0
19691231_190459,37.4293993304,-122.1721934392,67.3929968907, 9, 0
19691231_190459,37.4293993304,-122.1721934392,67.3929968907, 9, 0
19691231_190459,37.4294169337,-122.1721877409,69.8149031139, 9, 1
19691231_190459,37.4294169337,-122.1721877409,69.8149031139, 9, 1
19691231_190459,37.4294169337,-122.1721877409,69.8149031139, 9, 1
19691231_190459,37.4294272975,-122.1721559125,68.6336913453, 9, 0
19691231_190459,37.4294272975,-122.1721559125,68.6336913453, 9, 0
19691231_190459,37.4294272975,-122.1721559125,68.6336913453, 9, 0
19691231_190459,37.4294272975,-122.1721559125,68.6336913453, 9, 0
19691231_190459,37.4294228530,-122.1721825836,69.8170310112, 9, 1
19691231_190459,37.4294228530,-122.1721825836,69.8170310112, 9, 1
19691231_190459,37.4294228530,-122.1721825836,69.8170310112, 9, 1
19691231_190459,37.4294228530,-122.1721825836,69.8170310112, 9, 1
19691231_190459,37.4294228530,-122.1721825836,69.8170310112, 9, 1
19691231_190459,37.4294244915,-122.1721852066,69.7345376656, 9, 0
19691231_190459,37.4294244915,-122.1721852066,69.7345376656, 9, 0
19691231_190459,37.4294244915,-122.1721852066,69.7345376656, 9, 0
19691231_190459,37.4294244915,-122.1721852066,69.7345376656, 9, 0
19691231_190459,37.4294288051,-122.1721774857,69.8191706665, 9, 1
19691231_190459,37.4294288051,-122.1721774857,69.8191706665, 9, 1
19691231_190459,37.4294288051,-122.1721774857,69.8191706665, 9, 1
19691231_190459,37.4294422008,-122.1721603430,69.9416928884, 9, 0
19691231_190459,37.4294422008,-122.1721603430,69.9416928884, 9, 0
19691231_190459,37.4294422008,-122.1721603430,69.9416928884, 9, 0
19691231_190459,37.4294422008,-122.1721603430,69.9416928884, 9, 0
19691231_190459,37.4294347894,-122.1721724478,69.8213219431, 9, 1
19691231_190459,37.4294347894,-122.1721724478,69.8213219431, 9, 1
19691231_190459,37.4294347894,-122.1721724478,69.8213219431, 9, 1
19691231_190459,37.4294635511,-122.1721799160,68.3897840000, 9, 0
19691231_190459,37.4294635511,-122.1721799160,68.3897840000, 9, 0
19691231_190459,37.4294635511,-122.1721799160,68.3897840000, 9, 0
19691231_190459,37.4294635511,-122.1721799160,68.3897840000, 9, 0
19691231_190459,37.4294408058,-122.1721674701,69.8234847085, 9, 1
19691231_190459,37.4294408058,-122.1721674701,69.8234847085, 9, 1
19691231_190500,37.4294408058,-122.1721674701,69.8234847085, 9, 1
19691231_190500,37.4294578551,-122.1721867024,70.7486857631, 9, 0
19691231_190500,37.4294578551,-122.1721867024,70.7486857631, 9, 0
19691231_190500,37.4294578551,-122.1721867024,70.7486857631, 9, 0
19691231_190500,37.4294578551,-122.1721867024,70.7486857631, 9, 0
19691231_190500,37.4294468536,-122.1721625528,69.8256588175, 9, 1
19691231_190500,37.4294468536,-122.1721625528,69.8256588175, 9, 1
19691231_190500,37.4294468536,-122.1721625528,69.8256588175, 9, 1
19691231_190500,37.4294598379,-122.1721793852,69.0152886956, 9, 0
19691231_190500,37.4294598379,-122.1721793852,69.0152886956, 9, 0
19691231_190500,37.4294598379,-122.1721793852,69.0152886956, 9, 0
19691231_190500,37.4294598379,-122.1721793852,69.0152886956, 9, 0
19691231_190500,37.4294598379,-122.1721793852,69.0152886956, 9, 0
19691231_190500,37.4294529327,-122.1721576964,69.8278441333, 9, 1
19691231_190500,37.4294529327,-122.1721576964,69.8278441333, 9, 1
19691231_190500,37.4294529327,-122.1721576964,69.8278441333, 9, 1
19691231_190500,37.4294529327,-122.1721576964,69.8278441333, 9, 1
19691231_190500,37.4294492039,-122.1721418408,71.5347647421, 9, 0
19691231_190500,37.4294492039,-122.1721418408,71.5347647421, 9, 0
19691231_190500,37.4294492039,-122.1721418408,71.5347647421, 9, 0
19691231_190500,37.4294492039,-122.1721418408,71.5347647421, 9, 0
19691231_190500,37.4294590425,-122.1721529011,69.8300405189, 9, 1
19691231_190500,37.4294590425,-122.1721529011,69.8300405189, 9, 1
19691231_190500,37.4294590425,-122.1721529011,69.8300405189, 9, 1
19691231_190500,37.4294590425,-122.1721529011,69.8300405189, 9, 1
19691231_190500,37.4294769993,-122.1721438510,71.8757306415, 9, 0
19691231_190500,37.4294769993,-122.1721438510,71.8757306415, 9, 0
19691231_190500,37.4294769993,-122.1721438510,71.8757306415, 9, 0
19691231_190500,37.4294769993,-122.1721438510,71.8757306415, 9, 0
19691231_190500,37.4294651828,-122.1721481673,69.8322478322, 9, 1
19691231_190500,37.4294651828,-122.1721481673,69.8322478322, 9, 1
19691231_190500,37.4294651828,-122.1721481673,69.8322478322, 9, 1
19691231_190500,37.4294487831,-122.1721431703,67.9121074286, 9, 0
19691231_190500,37.4294487831,-122.1721431703,67.9121074286, 9, 0
19691231_190500,37.4294487831,-122.1721431703,67.9121074286, 9, 0
19691231_190500,37.4294487831,-122.1721431703,67.9121074286, 9, 0
19691231_190500,37.4294713530,-122.1721434952,69.8344659303, 9, 1
19691231_190500,37.4294713530,-122.1721434952,69.8344659303, 9, 1
19691231_190501,37.4294713530,-122.1721434952,69.8344659303, 9, 1
19691231_190501,37.4294662220,-122.1721370437,67.2458359417, 9, 0
19691231_190501,37.4294662220,-122.1721370437,67.2458359417, 9, 0
19691231_190501,37.4294662220,-122.1721370437,67.2458359417, 9, 0
19691231_190501,37.4294662220,-122.1721370437,67.2458359417, 9, 0
19691231_190501,37.4294775529,-122.1721388852,69.8366946719, 9, 1
19691231_190501,37.4294775529,-122.1721388852,69.8366946719, 9, 1
19691231_190501,37.4294775529,-122.1721388852,69.8366946719, 9, 1
19691231_190501,37.4294634983,-122.1721289198,70.2837891585, 9, 0
19691231_190501,37.4294634983,-122.1721289198,70.2837891585, 9, 0
19691231_190501,37.4294634983,-122.1721289198,70.2837891585, 9, 0
19691231_190501,37.4294634983,-122.1721289198,70.2837891585, 9, 0
19691231_190501,37.4294837819,-122.1721343375,69.8389339156, 9, 1
19691231_190501,37.4294837819,-122.1721343375,69.8389339156, 9, 1
19691231_190501,37.4294837819,-122.1721343375,69.8389339156, 9, 1
19691231_190501,37.4294837819,-122.1721343375,69.8389339156, 9, 1
19691231_190501,37.4294933101,-122.1721237450,68.8472526262, 9, 0
19691231_190501,37.4294933101,-122.1721237450,68.8472526262, 9, 0
19691231_190501,37.4294933101,-122.1721237450,68.8472526262, 9, 0
19691231_190501,37.4294933101,-122.1721237450,68.8472526262, 9, 0
19691231_190501,37.4294900398,-122.1721298524,69.8411835156, 9, 1
19691231_190501,37.4294900398,-122.1721298524,69.8411835156, 9, 1
19691231_190501,37.4294900398,-122.1721298524,69.8411835156, 9, 1
19691231_190501,37.4295088443,-122.1721361342,68.7086366420, 9, 0
19691231_190501,37.4295088443,-122.1721361342,68.7086366420, 9, 0
19691231_190501,37.4295088443,-122.1721361342,68.7086366420, 9, 0
19691231_190501,37.4295088443,-122.1721361342,68.7086366420, 9, 0
19691231_190501,37.4294963261,-122.1721254303,69.8434433320, 9, 1
19691231_190501,37.4294963261,-122.1721254303,69.8434433320, 9, 1
19691231_190501,37.4294963261,-122.1721254303,69.8434433320, 9, 1
19691231_190501,37.4294963261,-122.1721254303,69.8434433320, 9, 1
19691231_190501,37.4295143008,-122.1721244152,68.8718364388, 9, 0
19691231_190501,37.4295143008,-122.1721244152,68.8718364388, 9, 0
19691231_190501,37.4295143008,-122.1721244152,68.8718364388, 9, 0
19691231_190501,37.4295143008,-122.1721244152,68.8718364388, 9, 0
19691231_190501,37.4295026404,-122.1721210713,69.8457132168, 9, 1
19691231_190501,37.4295026404,-122.1721210713,69.8457132168, 9, 1
19691231_190502,37.4295026404,-122.1721210713,69.8457132168, 9, 1
19691231_190502,37.4295054871,-122.1721045566,69.0774491902, 9, 0
19691231_190502,37.4295054871,-122.1721045566,69.0774491902, 9, 0
19691231_190502,37.4295054871,-122.1721045566,69.0774491902, 9, 0
19691231_190502,37.4295054871,-122.1721045566,69.0774491902, 9, 0
19691231_190502,37.4295089823,-122.1721167759,69.8479930249, 9, 1
19691231_190502,37.4295089823,-122.1721167759,69.8479930249, 9, 1
19691231_190502,37.4295089823,-122.1721167759,69.8479930249, 9, 1
19691231_190502,37.4295151660,-122.1721299443,70.3603210582, 9, 0
19691231_190502,37.4295151660,-122.1721299443,70.3603210582, 9, 0
19691231_190502,37.4295151660,-122.1721299443,70.3603210582, 9, 0
19691231_190502,37.4295151660,-122.1721299443,70.3603210582, 9, 0
19691231_190502,37.4295151660,-122.1721299443,70.3603210582, 9, 0
19691231_190502,37.4295153514,-122.1721125441,69.8502826119, 9, 1
19691231_190502,37.4295153514,-122.1721125441,69.8502826119, 9, 1
19691231_190502,37.4295153514,-122.1721125441,69.8502826119, 9, 1
19691231_190502,37.4295153514,-122.1721125441,69.8502826119, 9, 1
19691231_190502,37.4295129133,-122.1721053440,69.7137953868, 9, 0
19691231_190502,37.4295129133,-122.1721053440,69.7137953868, 9, 0
19691231_190502,37.4295129133,-122.1721053440,69.7137953868, 9, 0
19691231_190502,37.4295129133,-122.1721053440,69.7137953868, 9, 0
19691231_190502,37.4295217473,-122.1721083765,69.8525818299, 9, 1
19691231_190502,37.4295217473,-122.1721083765,69.8525818299, 9, 1
19691231_190502,37.4295217473,-122.1721083765,69.8525818299, 9, 1
19691231_190502,37.4295188327,-122.1721173112,72.1946936363, 9, 0
19691231_190502,37.4295188327,-122.1721173112,72.1946936363, 9, 0
19691231_190502,37.4295188327,-122.1721173112,72.1946936363, 9, 0
19691231_190502,37.4295188327,-122.1721173112,72.1946936363, 9, 0
19691231_190502,37.4295281696,-122.1721042731,69.8548905346, 9, 1
19691231_190502,37.4295281696,-122.1721042731,69.8548905346, 9, 1
19691231_190502,37.4295281696,-122.1721042731,69.8548905346, 9, 1
19691231_190502,37.4295388348,-122.1720704963,69.9645002353, 9, 0
19691231_190502,37.4295388348,-122.1720704963,69.9645002353, 9, 0
19691231_190502,37.4295388348,-122.1720704963,69.9645002353, 9, 0
19691231_190502,37.4295388348,-122.1720704963,69.9645002353, 9, 0
19691231_190502,37.4295346178,-122.1721002342,69.8572085748, 9, 1
19691231_190502,37.4295346178,-122.1721002342,69.8572085748, 9, 1
19691231_190502,37.4295346178,-122.1721002342,69.8572085748, 9, 1
19691231_190503,37.4295346178,-122.1721002342,69.8572085748, 9, 1
19691231_190503,37.4295350564,-122.1720870153,69.7371562449, 9, 0
19691231_190503,37.4295350564,-122.1720870153,69.7371562449, 9, 0
19691231_190503,37.4295350564,-122.1720870153,69.7371562449, 9, 0
19691231_190503,37.4295350564,-122.1720870153,69.7371562449, 9, 0
19691231_190503,37.4295410916,-122.1720962602,69.8595358041, 9, 1
19691231_190503,37.4295410916,-122.1720962602,69.8595358041, 9, 1
19691231_190503,37.4295410916,-122.1720962602,69.8595358041, 9, 1
19691231_190503,37.4295710192,-122.1720871107,66.8150851415, 9, 0
19691231_190503,37.4295710192,-122.1720871107,66.8150851415, 9, 0
19691231_190503,37.4295710192,-122.1720871107,66.8150851415, 9, 0
19691231_190503,37.4295710192,-122.1720871107,66.8150851415, 9, 0
19691231_190503,37.4295475906,-122.1720923512,69.8618720722, 9, 1
19691231_190503,37.4295475906,-122.1720923512,69.8618720722, 9, 1
19691231_190503,37.4295475906,-122.1720923512,69.8618720722, 9, 1
19691231_190503,37.4295475906,-122.1720923512,69.8618720722, 9, 1
19691231_190503,37.4295601552,-122.1721264413,71.0002070879, 9, 0
19691231_190503,37.4295601552,-122.1721264413,71.0002070879, 9, 0
19691231_190503,37.4295601552,-122.1721264413,71.0002070879, 9, 0
19691231_190503,37.4295601552,-122.1721264413,71.0002070879, 9, 0
19691231_190503,37.4295541143,-122.1720885076,69.8642172304, 9, 1
19691231_190503,37.4295541143,-122.1720885076,69.8642172304, 9, 1
19691231_190503,37.4295541143,-122.1720885076,69.8642172304, 9, 1
19691231_190503,37.4295430056,-122.1720523730,68.5820819729, 9, 0
19691231_190503,37.4295430056,-122.1720523730,68.5820819729, 9, 0
19691231_190503,37.4295430056,-122.1720523730,68.5820819729, 9, 0
19691231_190503,37.4295430056,-122.1720523730,68.5820819729, 9, 0
19691231_190503,37.4295606623,-122.1720847295,69.8665711261, 9, 1
19691231_190503,37.4295606623,-122.1720847295,69.8665711261, 9, 1
19691231_190503,37.4295606623,-122.1720847295,69.8665711261, 9, 1
19691231_190503,37.4295696342,-122.1720472722,69.6080337674, 9, 0
19691231_190503,37.4295696342,-122.1720472722,69.6080337674, 9, 0
19691231_190503,37.4295696342,-122.1720472722,69.6080337674, 9, 0
19691231_190503,37.4295696342,-122.1720472722,69.6080337674, 9, 0
19691231_190503,37.4295672342,-122.1720810173,69.8689336151, 9, 1
19691231_190503,37.4295672342,-122.1720810173,69.8689336151, 9, 1
19691231_190504,37.4295672342,-122.1720810173,69.8689336151, 9, 1
19691231_190504,37.4295750244,-122.1720895542,67.9137656234, 9, 0
19691231_190504,37.4295750244,-122.1720895542,67.9137656234, 9, 0
19691231_190504,37.4295750244,-122.1720895542,67.9137656234, 9, 0
19691231_190504,37.4295750244,-122.1720895542,67.9137656234, 9, 0
19691231_190504,37.4295738295,-122.1720773710,69.8713045411, 9, 1
19691231_190504,37.4295738295,-122.1720773710,69.8713045411, 9, 1
19691231_190504,37.4295738295,-122.1720773710,69.8713045411, 9, 1
19691231_190504,37.4295738295,-122.1720773710,69.8713045411, 9, 1
